,a,e,z,x,pihat,yhat,ghat,rhat,gobs,robs,piobs,r_annual,pi_annual,eps_a,eps_e,eps_z,eps_r
66,0.04489645795073412,0.0009573993575466357,-0.0001123973352298143,0.01669021120034883,-0.0017251707842928009,0.019298695407286508,-0.011628305366238479,-0.001294412444169486,-0.011628305366238491,-0.001294412444169486,-0.0017251707842928009,-0.005177649776677944,-0.0069006831371712036,-0.0264208901420036,-0.000135830770587504,-0.0001123973352298219,0.0016098699372748349
67,0.04807378632854652,0.0012642640977976632,-0.001110706798837742,0.014926974276860959,-0.004248525412627108,0.017720061262549533,-0.002689340943574722,-0.0015467751370368769,-0.002689340943574725,-0.0015467751370368769,-0.004248525412627108,-0.006187100548147509,-0.016994101650508433,0.00745147117472227,0.00031576855427621067,-0.001110706798837745,-1.382530008296634e-05
68,0.057141803838947625,0.0009882919741077947,0.0003822878205147955,0.01975164072846463,-0.0011375552988119278,0.0230715795315075,0.005733806089472769,-0.0008587548910090416,0.005733806089472767,-0.0008587548910090416,-0.0011375552988119278,-0.003435019564036166,-0.0045502211952477105,0.013644641968878721,-0.00026421446758035066,0.0003822878205147935,-0.004409709463370741
69,0.02588783281875094,0.0009869727272145928,0.00190998062740088,0.01493339792879208,-0.0022708909003556826,0.016437481015561542,-0.004724117888545081,-0.002601854380827666,-0.0047241178885450855,-0.002601854380827666,-0.0022708909003556826,-0.010407417523310659,-0.009083563601422734,-0.02581407129472889,7.871868466000134e-06,0.0019099806274008762,-0.00146440640129948
70,-0.009197537264599796,0.0009409707666481867,0.02321856752398321,0.004736550760811172,-0.004642922905172673,0.004202173845737936,0.01098326035415961,-0.0037466527946645217,0.01098326035415961,-0.0037466527946645217,-0.0046429229051726745,-0.01498661117865809,-0.01857169162069069,-0.03262084839900566,-3.682311420330982e-05,0.02321856752398321,-0.00448264101478247
71,0.01037920890959466,0.001134836474558446,-0.003701239701355424,0.010466305443642191,-0.004396496218593054,0.01106933748128964,0.0031659239341962713,-0.00353044019663964,0.0031659239341962717,-0.00353044019663964,-0.004396496218593054,-0.01412176078655856,-0.01758598487437222,0.01870114062660455,0.00020261673604008782,-0.00370123970135542,-0.001068934762187177
72,0.004226043668417655,0.001122531039282376,0.007243023757833341,0.004763446136291028,-0.0059198121798331865,0.0050089792734261005,0.001182665549969806,-0.003146946334401092,0.001182665549969805,-0.003146946334401092,-0.0059198121798331865,-0.01258778533760437,-0.02367924871933275,-0.0051650645529835925,-1.7514560626760449e-06,0.007243023757833342,0.001415883702231485
73,0.01739793375835224,0.0013578942399747052,0.01172466330027659,0.0007568735696371334,-0.008712115946544119,0.0017676935209974,0.008483377547847884,-0.002109093099400781,0.008483377547847884,-0.002109093099400781,-0.008712115946544119,-0.008436372397603125,-0.03484846378617647,0.01357420944716795,0.00024580273935765533,0.01172466330027659,0.0009213528625685293
74,0.008327606294403423,0.001422237299227341,-0.004862292028653631,0.006268070526952905,-0.007457114753516011,0.006751904452657751,0.0001219189030067167,-0.0037880091692018116,0.00012191890300671622,-0.0037880091692018116,-0.0074571147535160125,-0.01515203667680725,-0.02982845901406405,-0.007414044170153688,7.697147568440009e-05,-0.00486229202865363,0.00011898574315959422
75,-0.0226102147052852,0.001354137406675144,0.00010698065334451329,0.006889241128301232,-0.006584017524824832,0.005575587653924166,-0.001069336145389075,-0.00613811805165235,-0.001069336145389075,-0.00613811805165235,-0.006584017524824832,-0.0245524722066094,-0.026336070099299332,-0.030145032880461418,-5.487308566938169e-05,0.00010698065334451619,-0.0005207510764001983
76,-0.07289525467370933,0.001524451321097414,-0.00012069588976654942,0.004189564511777833,-0.008059072540812612,-4.564978476468556e-05,-0.005741933328455406,-0.01011028636339837,-0.005741933328455405,-0.01011028636339837,-0.008059072540812609,-0.04044114545359349,-0.032236290163250435,-0.052437532408367266,0.0001829073923043499,-0.00012069588976654341,0.0007243207603524301
77,-0.1059828543104689,0.0018555770561008102,-0.002005906245046844,0.006944917701129977,-0.009133992132681994,0.0007873138656917119,-0.001172942594590456,-0.01393078716720245,-0.0011729425945904539,-0.01393078716720245,-0.009133992132681993,-0.055723148668809785,-0.03653596853072797,-0.040027227881696666,0.0003453031322896058,-0.002005906245046831,-0.0009735035656182664
78,-0.1031885024206771,0.001574308390737683,-0.010257214437574559,0.013587088797596441,-0.00541073084978866,0.0075918368069550655,-0.003452691496311228,-0.0139883248184532,-0.003452691496311223,-0.0139883248184532,-0.00541073084978866,-0.05595329927381278,-0.02164292339915464,-0.00729521584056487,-0.000264011798741385,-0.010257214437574541,0.001154212240694375
79,-0.08929180902592067,0.00147043268647912,-0.008812134961347749,0.0202151342287039,-0.002930293914116915,0.015027280124297882,-0.0013766916440049529,-0.01361194245945171,-0.001376691644004949,-0.01361194245945171,-0.002930293914116915,-0.05444776983780684,-0.01172117565646766,0.004073147964308036,-8.923463622469866e-05,-0.008812134961347733,-0.00128917932420255
80,-0.1474639940446242,0.001618256698614274,0.002898820599345248,0.01374209568511797,-0.005289275070875729,0.005174437631125278,-0.0069540218938273606,-0.01759425801374188,-0.006954021893827357,-0.01759425801374188,-0.005289275070875732,-0.07037703205496754,-0.02115710028350293,-0.06667276523797118,0.00016149903611941492,0.002898820599345262,-0.001456631768252467
81,-0.16398035169892902,0.001715075892136359,-0.008644835230212408,0.0165896816154605,-0.004955898920151197,0.0070624231817526814,-0.006756849679585025,-0.01954753896762482,-0.006756849679585018,-0.01954753896762482,-0.004955898920151196,-0.07819015587049928,-0.01982359568060478,-0.030554929887352932,0.00011186898081920429,-0.008644835230212387,-0.00010555129743394631
82,-0.1889154465799938,0.001540283069310544,0.01104407216867159,0.01033665268090533,-0.005433795275503044,-0.0006393347653923572,0.003342314221526527,-0.02015481146169524,0.003342314221526537,-0.02015481146169524,-0.005433795275503044,-0.08061924584678096,-0.021735181102012183,-0.040546024362802836,-0.0001588426170289396,0.01104407216867161,-0.001539806025707141
83,-0.1596920215121618,0.001567675633247958,0.002305509586335993,0.01496696337496799,-0.004507126726551581,0.005688856925111328,0.008633701276839656,-0.0186080974036324,0.008633701276839663,-0.0186080974036324,-0.004507126726551582,-0.07443238961452961,-0.018028506906206332,0.0112386745534166,4.1717196482009415e-05,0.002305509586336019,-0.002605312197300482
84,-0.1239729070271647,0.001655678001320654,0.012299487446122559,0.01264323496774337,-0.006041555971254211,0.005440409069465053,0.01205103959047627,-0.015682509313029492,0.01205103959047627,-0.015682509313029492,-0.00604155597125421,-0.06273003725211798,-0.02416622388501684,0.02051643403703943,0.0001025817514619088,0.01229948744612258,-0.001602149112403523
85,-0.0947983163067975,0.001381003999181641,0.008680625585172585,0.012299743868724759,-0.004601026121239007,0.0067919616912997865,0.0100321782070073,-0.01266241703984436,0.01003217820700731,-0.01266241703984436,-0.004601026121239007,-0.05064966815937745,-0.01840410448495603,0.01737236997138111,-0.0002592761967267262,0.008680625585172604,-0.0012082712342058029
86,-0.0994007250196406,0.001373234562983856,-0.003950138642216479,0.01406284160423983,-0.0040021176546118295,0.00828765948059868,-0.002454440852917602,-0.01326274669013727,-0.002454440852917597,-0.01326274669013727,-0.0040021176546118295,-0.05305098676054907,-0.016008470618447318,-0.013627208425250191,5.073900994609473e-06,-0.0039501386422164655,-0.0004071463886058402
87,-0.07075397378062487,0.001320869454480907,0.018697794011121892,0.002231281040809009,-0.007326394434908075,-0.0018795248358453262,0.008530609694677874,-0.009150946360990227,0.008530609694677876,-0.009150946360990227,-0.007326394434908075,-0.036603785443960916,-0.0293055777396323,0.019183802217145968,-3.959402706719554e-05,0.01869779401112191,0.003197009094440282
88,-0.1247558062376826,0.0015409238312260722,0.01653426535990493,-0.0035659528070407353,-0.00999105186937316,-0.01081426514945012,0.00759952504630013,-0.013084036903189579,0.007599525046300133,-0.013084036903189579,-0.00999105186937316,-0.052336147612758316,-0.03996420747749264,-0.06073761076097318,0.000232338462671841,0.016534265359904942,-0.002490153213549975
89,-0.1377147094121708,0.001508499467034073,-0.01912155860301501,0.009892255567865894,-0.005774317516112931,0.001891030951018729,-0.0064162625025461825,-0.015993180346393958,-0.006416262502546175,-0.015993180346393958,-0.005774317516112931,-0.06397272138557585,-0.023097270064451718,-0.024835655928315558,-1.809377256159225e-05,-0.01912155860301499,0.00022786858860817768
90,-0.09631184994774722,0.001657131655614838,0.0066485388674640536,0.01136338523777815,-0.0066474765737764745,0.005767666755813992,0.0105251746722593,-0.013327915004008909,0.0105251746722593,-0.013327915004008909,-0.0066474765737764745,-0.05331166001603562,-0.02658990629510589,0.02829241912838496,0.0001626612336241875,0.006648538867464073,-0.0008122933027361125
91,-0.1047897503392135,0.00155673081998846,-0.02653696716255233,0.02686364816870706,-0.001435311388883861,0.02077536367399873,-0.011529270244367609,-0.01601631625336794,-0.0115292702443676,-0.01601631625336794,-0.001435311388883861,-0.06406526501347176,-0.005741245555535443,-0.01764678850649177,-8.498951122915552e-05,-0.02653696716255231,-0.002011166256751081
92,-0.07706279548189167,0.001547087327222529,-0.008120587383863209,0.020349886147626,-0.003487091647037382,0.015872537730128058,-0.013023413327733891,-0.01286186961667863,-0.013023413327733891,-0.01286186961667863,-0.003487091647037381,-0.05144747846671452,-0.01394836658814952,0.01775097062502869,4.834103859966352e-06,-0.008120587383863195,0.006293956776399272
93,-0.09098648383877776,0.0018291928922599628,-0.00226320553685627,0.01592269709915531,-0.006482992061252646,0.010636382388122291,-0.007499360878862048,-0.014004407575856621,-0.007499360878862046,-0.014004407575856621,-0.006482992061252647,-0.056017630303426484,-0.02593196824501059,-0.021260066486762142,0.0002964934771806081,-0.0022632055368562577,0.001699919579531392
94,-0.0479254003260898,0.001671756004946648,-0.008238957422505942,0.02335064514758024,-0.0036617957328894,0.0205661793886344,0.001690839578006153,-0.01132403599103553,0.001690839578006153,-0.01132403599103553,-0.0036617957328894,-0.0452961439641421,-0.0146471829315576,0.03439917025123633,-0.000140425393415294,-0.008238957422505926,-0.00043574736514404087
95,-0.034257457893932385,0.001539041696705418,0.0024006277703824148,0.02499506609676756,-0.002437469849504689,0.02300470779313008,0.004839156174878087,-0.0101637390085034,0.004839156174878085,-0.0101637390085034,-0.002437469849504689,-0.04065495603401362,-0.009749879398018756,0.009105444321113687,-0.000117166977395223,0.002400627770382425,-0.003947866951306423
96,-0.0001453125643360934,0.001746429576275585,0.01009985194030821,0.014692554085345269,-0.00704443546334503,0.014684111425357341,0.0017792555725354641,-0.006490558402924992,0.0017792555725354641,-0.006490558402924992,-0.00704443546334503,-0.02596223361169997,-0.02817774185338012,0.03085083533809393,0.00022170096734952985,0.01009985194030822,0.003261825703267466
97,-0.02708718231814171,0.001484174593901736,-0.005187261787255883,0.01564246109726761,-0.0048518977598206595,0.01406869580458358,-0.005802677408029647,-0.008094425272523095,-0.0058026774080296465,-0.008094425272523095,-0.0048518977598206595,-0.03237770109009238,-0.01940759103928263,-0.026955703509930408,-0.00024601318731448484,-0.005187261787255879,-1.752600755974535e-05
98,-0.03791857021765088,0.001349970620878139,-0.00547548863722359,0.02048635573923048,-0.002490742605807352,0.01828328680958496,-0.0012608976322222118,-0.009321921518646798,-0.0012608976322222118,-0.009321921518646798,-0.002490742605807351,-0.037287686074587184,-0.009962970423229404,-0.01341008765619625,-0.0001204011493003086,-0.005475488637223582,-0.003153702931627294
99,-0.04701357525789918,0.001737788799540288,0.01003481107974963,0.014207499832904969,-0.006747011024279513,0.01147601111042102,0.003227535380585683,-0.01007595000455987,0.003227535380585685,-0.01007595000455987,-0.006747011024279513,-0.04030380001823949,-0.02698804409711805,-0.01270485292496866,0.00040037290543631834,0.01003481107974963,-0.0017736585070010108
100,-0.059548649345609286,0.00156159390970891,0.01907365298232781,0.0045000077952381725,-0.008318324943911139,0.00104023126825826,0.008637873140165045,-0.009200417407498824,0.008637873140165045,-0.009200417407498824,-0.008318324943911139,-0.03680166962999529,-0.03327329977564455,-0.0170107664522621,-0.00016003345399565058,0.01907365298232782,-7.35020324606342e-05
101,-0.07964058832031706,0.001330797973848611,0.00836432199776038,0.008519720329171516,-0.005495369998731705,0.0038926021477610757,0.011216692877263191,-0.01079460278743538,0.011216692877263191,-0.01079460278743538,-0.005495369998731705,-0.04317841114974152,-0.02198147999492682,-0.02576097039240977,-0.000216273112500004,0.008364321997760394,-0.005320647460268048
102,-0.1005537366415878,0.001629528276212227,0.00028727567532720787,0.005111030631343966,-0.008246627024735515,-0.00073114146753231,-0.004336467939966188,-0.0126760363002504,-0.004336467939966187,-0.0126760363002504,-0.008246627024735515,-0.0507041452010016,-0.03298650809894206,-0.028494932329364862,0.00031110672352041265,0.0002872756753272201,0.002178589332750073
103,-0.029045541016446262,0.001696216087266073,0.0021696094269752692,0.009863912526143557,-0.007883537834698492,0.008176366593087995,0.011077117487595559,-0.00792641708490019,0.011077117487595559,-0.00792641708490019,-0.00788353783469849,-0.031705668339600764,-0.03153415133879396,0.06193547989686238,8.184242402262182e-05,0.0021696094269752853,0.001779365285332691
104,-0.006234395904019304,0.00198040337804605,-0.006513533293962119,0.0172434280529008,-0.007769894590537514,0.01688120965087727,0.00219130976382715,-0.007921856269945194,0.002191309763827151,-0.007921856269945194,-0.007769894590537514,-0.031687425079780784,-0.031079578362150063,0.02004600960766129,0.00029996210039155284,-0.006513533293962111,-0.0007114196027685286
105,-0.007672565233682191,0.001677580138759121,0.00732368792050533,0.01975745797654711,-0.005069252674433615,0.01931168193647018,0.009754160206098235,-0.00765307725195608,0.00975416020609824,-0.00765307725195608,-0.005069252674433615,-0.03061230900782432,-0.02027701069773446,-0.002031683819725523,-0.00028440548787109937,0.007323687920505334,-0.004901978889010629
106,0.07138436619362594,0.001953756622924728,-0.003329829510006679,0.028291530935592262,-0.005027593541283393,0.032438962611441934,0.009797451164965058,-0.003384154707474889,0.00979745116496506,-0.003384154707474889,-0.005027593541283393,-0.013536618829899559,-0.02011037416513357,0.07832650321706157,0.00029177797945606737,-0.003329829510006673,-0.00234661967053176
107,0.04010628479970023,0.00174363776168296,0.01084526911885456,0.01262036230697973,-0.007955225702219938,0.01495053745384235,-0.0066431560387450175,-0.00302127418076476,-0.006643156038745022,-0.00302127418076476,-0.007955225702219938,-0.01208509672305904,-0.03182090280887975,-0.02448228973229254,-0.0001919489246485682,0.01084526911885456,0.0039816526489569355
108,0.044932332040749916,0.001748614514340575,-0.009761875969614451,0.020477667438244567,-0.005749141045499603,0.02308823592981216,-0.001624177493644643,-0.003806564859294445,-0.001624177493644645,-0.003806564859294445,-0.005749141045499603,-0.01522625943717778,-0.02299656418199841,0.008644165553981151,2.119258384126528e-05,-0.009761875969614451,-0.00130650465714191
109,0.06462213653202074,0.001753807829071679,-0.006520266597985747,0.02333495294345045,-0.005115006145241339,0.02708949907596087,-0.002519003451837031,-0.002693071069304252,-0.0025190034518370328,-0.002693071069304252,-0.00511500614524134,-0.01077228427721701,-0.02046002458096536,0.02396736250155021,2.145542971447058e-05,-0.006520266597985748,0.00022887931582125812
110,0.02308853405004621,0.001941915903642329,0.005198017325039861,0.01409402443749114,-0.00867275141466707,0.01543546826579885,-0.006456013485122161,-0.0050638331005749895,-0.006456013485122165,-0.0050638331005749895,-0.008672751414667067,-0.020255332402299958,-0.03469100565866827,-0.035381575084126184,0.00020441848738101618,0.005198017325039856,0.001207553363786892
111,0.045909782309968984,0.001492524922091026,0.005785563530579978,0.015526595929995468,-0.005534658612150566,0.01819395428220468,0.008544049546985807,-0.002369875322259173,0.008544049546985805,-0.002369875322259173,-0.005534658612150568,-0.009479501289036692,-0.022138634448602267,0.02501927670148716,-0.0004313311636474291,0.00578556353057998,-0.001117885789654397
112,0.07325619232527589,0.0014400425939093198,-0.010535778826617121,0.02240146049984178,-0.003424989981969113,0.026657645273940333,-0.0020720878348814693,-0.001101554671630102,-0.002072087834881471,-0.001101554671630102,-0.003424989981969113,-0.004406218686520409,-0.01369995992787645,0.03171702129121595,-3.8601846406260216e-05,-0.010535778826617121,-0.0002922330064024397
113,0.042943400379019316,0.001479599033952645,0.00105869788363264,0.01638849052801979,-0.005176922289358776,0.01888350209004084,-0.0067154453002668405,-0.002696930140548239,-0.006715445300266843,-0.002696930140548239,-0.005176922289358777,-0.01078772056219296,-0.020707689157435108,-0.023338802436890318,5.294883616668009e-05,0.001058697883632634,0.0003546826937191563
114,0.028937912455543217,0.001563206032238781,-0.002489217650502675,0.01321461825528706,-0.006523969889673902,0.014895910968954141,-0.006476808771589375,-0.003537907499453739,-0.006476808771589377,-0.003537907499453739,-0.006523969889673902,-0.01415162999781496,-0.02609587955869561,-0.00991727620739348,9.73672693018953e-05,-0.002489217650502677,0.002060307814567345
115,0.04935452042226009,0.001671315503631564,-0.006369449265605549,0.01146629449799543,-0.007897013668526466,0.01433379213452875,-0.006931568100030935,-0.0019473147063392671,-0.006931568100030937,-0.0019473147063392671,-0.007897013668526466,-0.007789258825357069,-0.031588054674105866,0.023171497232484583,0.0001226472874926031,-0.00636944926560555,0.005491954135010613
116,0.08321143530746278,0.00161077475919261,0.010987307677489809,0.002567800805388787,-0.010360632097293829,0.0074023851967523905,0.0040559007397134505,0.002163688994534979,0.00405590073971345,0.002163688994534979,-0.010360632097293829,0.008654755978139916,-0.04144252838917534,0.03855546522940183,-4.49975102551823e-05,0.010987307677489809,0.006085573123550211
117,0.05403792629868822,0.0016694803397133949,-0.002007755981214913,0.00441142101383501,-0.009968384319126842,0.0075510245317888264,-0.0018591166461784762,-0.0005412866694548123,-0.0018591166461784782,-0.0005412866694548123,-0.009968384319126843,-0.002165146677819249,-0.039873537276507366,-0.021251780367504133,7.368578578127356e-05,-0.002007755981214918,0.0011553628699830052
118,0.05451594712952718,0.001733389329161699,-0.002909888619471825,0.011379921709344971,-0.00836595405180908,0.014547298237570519,0.004086385086309865,-0.001683413466695223,0.0040863850863098634,-0.001683413466695223,-0.008365954051809081,-0.006733653866780891,-0.03346381620723633,0.005622431414474055,7.943515660763723e-05,-0.002909888619471826,-0.001408296505715385
119,0.0515400642186879,0.0018834578447220422,-0.002492068061551226,0.01434951361916965,-0.00845226040739292,0.01734399135027544,0.0003046250511536961,-0.0027238653347954104,0.000304625051153694,-0.0027238653347954104,-0.008452260407392923,-0.010895461339181641,-0.033809041629571684,0.002214035255891689,0.00016618903632154518,-0.002492068061551228,-0.00026684906746960563
120,0.06348890314431221,0.001723727089348406,-0.003776507622851985,0.01966392884784648,-0.005975219025800796,0.02335263412053104,0.002232135147403619,-0.002169466312700616,0.002232135147403618,-0.002169466312700616,-0.005975219025800796,-0.008677865250802465,-0.02390087610320318,0.0168554530392434,-0.0001422145974177219,-0.0037765076228519867,-0.00127192065233626
121,0.05858350989621131,0.001832478715083156,-0.008371393749666053,0.0226104379386538,-0.005785032160098718,0.02601413986362371,-0.005709888006573389,-0.003255614983519768,-0.005709888006573393,-0.003255614983519768,-0.005785032160098717,-0.013022459934079071,-0.02314012864039487,0.0011387503312375949,0.0001247822876656884,-0.008371393749666056,-0.0003283060221752655
122,0.037480566121029665,0.001702827979580123,0.0032272543910101853,0.01634127371173939,-0.006591052479745281,0.018518894603371232,-0.004267990869242282,-0.0036716185413738344,-0.004267990869242285,-0.0036716185413738344,-0.006591052479745282,-0.014686474165495341,-0.02636420991898113,-0.01552579363306234,-0.00011260868345276,0.0032272543910101827,0.001119375043113708
123,0.002927565934340997,0.0017804382308730512,-0.001225540198888199,0.0142955456008933,-0.007404737166146209,0.01446563718167852,-0.0052787976205809035,-0.006275505423164079,-0.005278797620580908,-0.006275505423164079,-0.007404737166146209,-0.02510202169265632,-0.029618948664584838,-0.030984850291966664,9.344655150302332e-05,-0.001225540198888199,-1.529487799583009e-05
124,0.048314178260992185,0.001463926332887783,0.003082128522369962,0.01090051324168403,-0.006710124617329346,0.01370756699864768,0.0023240583393391127,-0.001432331379345793,0.0023240583393391123,-0.001432331379345793,-0.006710124617329347,-0.005729325517383171,-0.02684049846931739,0.045665316603600466,-0.0002999538224381481,0.003082128522369965,0.0047140362283249965
125,0.06954976419009788,0.001314320253888607,0.01920238950962015,0.00569197387461491,-0.007424674964448378,0.009732815174059613,0.01522763768503209,0.001368027136572381,0.01522763768503209,0.001368027136572381,-0.007424674964448378,0.005472108546289526,-0.029698699857793512,0.02583509569955212,-0.0001359915641033209,0.01920238950962015,-0.0013008591449600948
126,0.06326058093692137,0.001262203058844038,-0.00841785477011652,0.01303180759167065,-0.004908401101480052,0.0167072473441058,-0.0014434226000703278,-7.219998306539667e-05,-0.001443422600070331,-7.219998306539667e-05,-0.004908401101480052,-0.0002887999322615867,-0.01963360440592021,0.0003319542977208122,-3.989401668340676e-05,-0.008417854770116525,-0.00112650487984007
127,0.0355297889292964,0.001283059518687749,0.008034665250252836,0.003287465369007845,-0.0076419737926508935,0.0053517461057999895,-0.003320835988052971,-0.0008717460538025366,-0.003320835988052975,-0.0008717460538025366,-0.0076419737926508935,-0.003486984215210146,-0.03056789517060358,-0.02170838470243008,3.259494829095905e-05,0.00803466525025283,0.0029261452767367713
128,-0.01260961655411085,0.001294754895614033,0.0005217299825388079,0.009055956738067444,-0.005653082925231689,0.008323338016273616,0.003493321893012435,-0.005523837198555513,0.003493321893012434,-0.005523837198555513,-0.005653082925231688,-0.02209534879422205,-0.02261233170092675,-0.04475696957733825,2.362783045007984e-05,0.0005217299825388081,-0.005347819999967685
129,-0.01816544134162957,0.0014683879404334221,0.002770906608616332,0.003246314543093196,-0.008415780383767404,0.002190902401144514,-0.003361529006512771,-0.005538378327224499,-0.003361529006512771,-0.005538378327224499,-0.008415780383767404,-0.022153513308898,-0.03366312153506962,-0.006756260283470066,0.000185674265348601,0.002770906608616337,0.004033224628846946
130,-0.03875519559799563,0.001259073019604956,-0.0001551422894102155,0.006256604373575938,-0.006020438452264883,0.004004927509332386,0.001658882818777652,-0.0070768736602339795,0.001658882818777654,-0.0070768736602339795,-0.006020438452264885,-0.028307494640935918,-0.02408175380905954,-0.02231910427208919,-0.0001956589129824343,-0.0001551422894102092,-0.0009027537869892736
131,0.02050348897164883,0.001359005378365562,0.002694168943968905,0.009287018617117823,-0.006271937591111399,0.01047827132637061,0.009167512761007121,-0.003118368943925332,0.009167512761007121,-0.003118368943925332,-0.006271937591111399,-0.012473475775701329,-0.0250877503644456,0.055569189948715285,0.0001116417378429337,0.002694168943968912,0.001216827856402223
132,0.03723156732346862,0.001464572086004092,-0.0040252809367160155,0.01212886670925957,-0.006267864330298072,0.0142920207707531,-0.0002115314923335239,-0.002483665418362042,-0.00021153149233352458,-0.002483665418362042,-0.006267864330298072,-0.009934661673448166,-0.02507145732119229,0.01868001050192076,0.00011820545765732959,-0.004025280936716015,0.001135511792909072
